Date,Open,High,Low,Close,Volume,openinterest,Date,SPX Close,Open Interest,Noncommercial Long,Noncommercial Short,Noncommercial Net,Noncommercial Spreads,Commercial Long,Commercial Short,Commercial Net,Total Long,Total Short,Total Net,Nonreportable Positions Long,Nonreportable Positions Short,Nonreportable Net,Noncommercial Long % of OI,Noncommercial Short % of OI,Noncommerical Net % of OI,Noncommercial Net % of OI 1 year percentile,Noncommercial Net % of OI 2 year percentile,Noncommercial Net % of OI 5 year percentile,Noncommercial Spreads % of OI,Commercial Long % of OI,Commercial Short % of OI,Commerical Net % of OI,Commercial Net % of OI 1 year percentile,Commercial Net % of OI 2 year percentile,Commercial Net % of OI 5 year percentile,Total Long % of OI,Total Short % of OI,Total Net % of OI,Total Net % of OI 1 year percentile,Total Net % of OI 2 year percentile,Total Net % of OI 5 year percentile,Nonreportable Positions Long % of OI,Nonreportable Positions Short % of OI,NonReportable Net % of OI,Nonreportable Net % of OI 1 year percentile,Nonreportable Net % of OI 2 year percentile,Nonreportable Net % of OI 5 year percentile
3/5/1996,650.81,655.8,648.77,655.79,69640624,0,3/5/1996,655.79,51168670540,1833260945,3251734715,-1418473770,7508959448,30472757878,29454316008,1018441870,39814978270,40215010170,-400031900,11353692270,10953660370,400031900,3.58%,6.35%,-2.77%,60.80%,80.60%,68.50%,14.67%,59.55%,57.56%,1.99%,19.60%,9.70%,19.60%,77.81%,78.59%,-0.78%,9.80%,4.90%,23.80%,22.19%,21.41%,0.78%,90.20%,95.10%,76.20%
2/27/1996,650.46,650.62,643.87,647.24,67396872,0,2/27/1996,647.24,49134091930,2005634950,2534753650,-529118700,5884544270,30330475450,30464939560,-134464110,38220654670,38884237480,-663582810,10913437260,10249854450,663582810,4.08%,5.16%,-1.08%,88.20%,94.20%,91.50%,11.98%,61.73%,62.00%,-0.27%,2.00%,1.00%,5.80%,77.79%,79.14%,-1.35%,2.00%,1.00%,15.00%,22.21%,20.86%,1.35%,98.00%,99.00%,85.00%
2/20/1996,647.98,647.98,638.79,640.65,61860936,0,2/20/1996,640.65,46924088925,2092523063,2751431588,-658908525,4867498538,29425534988,29350098450,75436537.5,36385556588,36969188738,-583632150,10538532338,9954900188,583632150,4.46%,5.86%,-1.40%,86.30%,93.20%,88.80%,10.37%,62.71%,62.55%,0.16%,5.90%,2.90%,8.50%,77.54%,78.79%,-1.24%,3.90%,1.90%,18.50%,22.46%,21.21%,1.24%,96.10%,98.10%,81.50%
2/13/1996,661.11,664.19,657.92,660.51,68990624,0,2/13/1996,660.51,51960175043,2259934965,2455611053,-195676087.5,7377236190,31353584063,31283900258,69683805,40990755218,41116582373,-125827155,10969419825,10843592670,125827155,4.35%,4.73%,-0.38%,96.10%,98.10%,97.30%,14.20%,60.34%,60.21%,0.13%,3.90%,1.90%,8.10%,78.89%,79.13%,-0.24%,9.80%,6.80%,30.40%,21.11%,20.87%,0.24%,90.20%,93.20%,69.60%
2/6/1996,641.46,646.67,639.7,646.33,72803128,0,2/6/1996,646.33,46037439570,1722954198,2077950950,-354996752.5,5685926593,29063521110,28216182480,847338630,36472401900,35980060023,492341877.5,9564876088,10057379548,-492503460,3.74%,4.51%,-0.77%,94.10%,97.10%,95.00%,12.35%,63.13%,61.29%,1.84%,9.80%,4.90%,18.10%,79.22%,78.15%,1.07%,23.50%,15.50%,48.50%,20.78%,21.85%,-1.07%,76.50%,84.50%,51.50%
1/30/1996,624.22,630.29,624.22,630.15,72554688,0,1/30/1996,630.15,41921358900,1484003250,2376295650,-892292400,4292896875,27310228388,26404545300,905683087.5,33087128513,33073895363,13233150,8834230388,8847463538,-13233150,3.54%,5.67%,-2.13%,76.50%,88.30%,78.10%,10.24%,65.15%,62.99%,2.16%,11.80%,5.80%,20.40%,78.93%,78.90%,0.03%,13.70%,10.70%,33.80%,21.07%,21.10%,-0.03%,86.30%,89.30%,66.20%
1/23/1996,613.4,613.4,610.65,612.79,65142188,0,1/23/1996,612.79,39039778518,1326537153,3096581068,-1770043915,3680723135,26106998765,24146836753,1960162013,31114412250,30924140955,190271295,7925519465,8115790760,-190271295,3.40%,7.93%,-4.53%,43.10%,71.80%,56.20%,9.43%,66.87%,61.85%,5.02%,31.40%,15.50%,39.60%,79.70%,79.21%,0.49%,17.60%,13.60%,41.50%,20.30%,20.79%,-0.49%,82.40%,86.40%,58.50%
1/16/1996,600.01,608.44,599.05,608.44,66440624,0,1/16/1996,608.44,41995593570,1601414080,3314781120,-1713367040,4299997590,26899284510,25432792000,1466492510,32800544070,33047418600,-246874530,9194897390,8948022860,246874530,3.81%,7.89%,-4.08%,51.00%,75.70%,58.50%,10.24%,64.05%,60.56%,3.49%,17.60%,8.70%,27.70%,78.10%,78.69%,-0.59%,7.80%,5.80%,25.80%,21.89%,21.31%,0.59%,92.20%,94.20%,74.20%
1/9/1996,616.71,618.46,609.45,609.45,65218752,0,1/9/1996,609.45,41854131113,1387260563,3433031850,-2045771288,3583108913,27679543013,26194465725,1485077288,32650064850,33210606488,-560541637.5,9204066263,8643372263,560694000,3.31%,8.20%,-4.89%,41.20%,70.90%,53.10%,8.56%,66.13%,62.59%,3.55%,17.60%,8.70%,28.10%,78.01%,79.35%,-1.34%,2.00%,1.00%,15.80%,21.99%,20.65%,1.34%,98.00%,99.00%,84.20%
1/2/1996,615.93,620.74,613.17,620.73,56903124,0,1/2/1996,620.73,40055706900,1531496093,2351014875,-819518782.5,3635460428,26863952940,26093627010,770325930,32030909460,32080102313,-49192852.5,8024797440,7975604588,49192852.5,3.82%,5.87%,-2.05%,78.40%,89.30%,78.80%,9.08%,67.07%,65.14%,1.92%,9.80%,4.90%,19.20%,79.97%,80.09%,-0.12%,5.90%,5.80%,31.50%,20.03%,19.91%,0.12%,94.10%,94.20%,68.50%
12/26/1995,611.97,614.5,611.97,614.3,33950000,0,12/26/1995,614.3,38673717225,1505188575,2138839025,-633650450,3658002925,25967228875,25633510400,333718475,31130420375,31430198775,-299778400,7543296850,7243518450,299778400,3.89%,5.53%,-1.64%,86.30%,93.20%,83.10%,9.46%,67.14%,66.28%,0.86%,5.90%,2.90%,13.50%,80.50%,81.27%,-0.78%,3.90%,4.90%,24.20%,19.50%,18.73%,0.78%,96.10%,95.10%,75.80%
12/19/1995,607.01,611.94,605.05,611.93,74731248,0,12/19/1995,611.93,38668927578,1214222103,2126303768,-912081665,3387644480,26126045385,25110088603,1015956783,30727911968,30624036850,103875117.5,7941168593,8045043710,-103875117.5,3.14%,5.50%,-2.36%,78.40%,89.30%,75.80%,8.76%,67.56%,64.94%,2.63%,7.80%,3.90%,24.60%,79.46%,79.20%,0.27%,5.90%,9.70%,36.20%,20.54%,20.80%,-0.27%,94.10%,90.30%,63.80%
12/12/1995,619.52,619.55,617.71,618.78,54665624,0,12/12/1995,618.78,51421082085,1880472420,1756407030,124065390,6241943250,31018667925,32063632650,-1044964725,39141238290,40061982930,-920744640,12279843795,11359099155,920744640,3.66%,3.42%,0.24%,100.00%,100.00%,99.20%,12.14%,60.32%,62.36%,-2.03%,0.00%,0.00%,0.80%,76.12%,77.91%,-1.79%,0.00%,0.00%,13.80%,23.88%,22.09%,1.79%,100.00%,100.00%,86.20%
12/5/1995,613.68,618.48,613.14,617.68,68337504,0,12/5/1995,617.68,49337653260,1758071700,2116480520,-358408820,6095420660,29995312900,30044418460,-49105560,37848805260,38256474060,-407668800,11488848000,11081179200,407668800,3.56%,4.29%,-0.73%,98.00%,99.00%,95.40%,12.35%,60.80%,60.90%,-0.10%,0.00%,0.00%,7.30%,76.71%,77.54%,-0.83%,0.00%,1.90%,22.30%,23.29%,22.46%,0.83%,100.00%,98.10%,77.30%
11/28/1995,601.32,606.45,599.02,606.45,63884376,0,11/28/1995,606.45,46208306138,1998859200,2104533113,-105673912.5,4909364363,29203296525,29087161350,116135175,36111520088,36101210438,10309650,10096786050,10107095700,-10309650,4.33%,4.55%,-0.23%,100.00%,100.00%,97.70%,10.62%,63.20%,62.95%,0.25%,0.00%,0.00%,9.60%,78.15%,78.13%,0.02%,0.00%,4.90%,32.70%,21.85%,21.87%,-0.02%,100.00%,95.10%,67.30%
11/21/1995,596.85,600.27,595.42,600.24,63800000,0,11/21/1995,600.24,43402003860,1988445060,2386554240,-398109180,4364795220,28021454100,27427966800,593487300,34374694380,34179466320,195228060,9027309480,9222537540,-195228060,4.58%,5.50%,-0.92%,100.00%,100.00%,93.10%,10.06%,64.56%,63.20%,1.37%,0.00%,0.00%,15.40%,79.20%,78.75%,0.45%,0.00%,9.70%,40.00%,20.80%,21.25%,-0.45%,100.00%,90.30%,60.00%
11/14/1995,592.29,592.29,588.98,589.29,55378124,0,11/14/1995,589.29,42328848023,1647949485,2347878683,-699929197.5,4366344255,27936176385,26423174310,1513002075,33950470125,33137397248,813072877.5,8378377898,9191303453,-812925555,3.89%,5.55%,-1.65%,94.10%,97.10%,82.70%,10.32%,66.00%,62.42%,3.57%,3.90%,1.90%,28.80%,80.21%,78.29%,1.92%,3.90%,18.40%,57.70%,19.79%,21.71%,-1.92%,96.10%,81.60%,42.30%
11/7/1995,588.39,588.39,584.24,586.32,56981248,0,11/7/1995,586.32,41318263560,1521207240,2013422880,-492215640,4253311860,27350362200,25978373400,1371988800,33125027880,32245108140,879919740,8193235680,9073155420,-879919740,3.68%,4.87%,-1.19%,100.00%,100.00%,90.40%,10.29%,66.19%,62.87%,3.32%,2.00%,1.00%,26.50%,80.17%,78.04%,2.13%,7.80%,22.30%,61.50%,19.83%,21.96%,-2.13%,92.20%,77.70%,38.50%
10/31/1995,583.25,586.71,581.49,581.5,58967188,0,10/31/1995,581.5,40942397375,1381934750,2126400125,-744465375,3951437875,27331081500,25365030000,1966051500,32664454125,31442868000,1221586125,8277943250,9499529375,-1221586125,3.38%,5.19%,-1.82%,96.10%,98.10%,81.20%,9.65%,66.75%,61.95%,4.80%,7.80%,3.90%,38.50%,79.78%,76.80%,2.98%,13.70%,27.20%,68.50%,20.22%,23.20%,-2.98%,86.30%,72.80%,31.50%
10/24/1995,585.05,587.31,584.75,586.54,64928124,0,10/24/1995,586.54,38654598985,1380421890,2011538930,-631117040,3634788380,25465807180,24069548710,1396258470,30481164085,29715876020,765288065,8173434900,8938722965,-765288065,3.57%,5.20%,-1.63%,98.00%,99.00%,84.20%,9.40%,65.88%,62.27%,3.61%,3.90%,1.90%,30.00%,78.86%,76.88%,1.98%,3.90%,21.40%,58.10%,21.14%,23.12%,-1.98%,96.10%,78.60%,41.90%
10/17/1995,583.03,586.78,581.9,586.78,55684376,0,10/17/1995,586.78,41032205145,1258056320,1890751855,-632695535,4975454315,26022519440,24908517610,1114001830,32256030075,31774577085,481452990,8776175070,9257628060,-481452990,3.07%,4.61%,-1.54%,100.00%,100.00%,86.20%,12.13%,63.42%,60.70%,2.71%,0.00%,0.00%,25.80%,78.61%,77.44%,1.17%,2.00%,15.50%,50.80%,21.39%,22.56%,-1.17%,98.00%,84.50%,49.20%
10/10/1995,578.37,586.03,571.55,577.52,64485936,0,10/10/1995,577.52,40732485600,1330606080,2132203840,-801597760,4246793320,26563321160,24438336320,2124984840,32140720560,30817333480,1323387080,8591765040,9915152120,-1323387080,3.27%,5.23%,-1.97%,100.00%,100.00%,79.20%,10.43%,65.21%,60.00%,5.22%,5.90%,2.90%,41.50%,78.91%,75.66%,3.25%,13.70%,30.10%,70.80%,21.09%,24.34%,-3.25%,86.30%,69.90%,29.20%
10/3/1995,581.72,582.34,578.48,582.34,60303124,0,10/3/1995,582.34,38882841800,1328026370,2249142665,-921116295,4426803095,25293937900,23222117765,2071820135,31048767365,29898063525,1150703840,7834074435,8984778275,-1150703840,3.42%,5.78%,-2.37%,98.00%,99.00%,75.40%,11.38%,65.05%,59.72%,5.33%,5.90%,2.90%,43.10%,79.85%,76.89%,2.96%,5.90%,27.20%,67.70%,20.15%,23.11%,-2.96%,94.10%,72.80%,32.30%
9/26/1995,581.89,584.66,580.65,581.41,56817188,0,9/26/1995,581.41,36944099573,1157732663,2228399178,-1070666515,3682214883,24788560703,22621790985,2166769718,29628508248,28532405045,1096103203,7315445973,8411549175,-1096103203,3.13%,6.03%,-2.90%,96.10%,98.10%,66.90%,9.97%,67.10%,61.23%,5.86%,5.90%,2.90%,46.50%,80.20%,77.23%,2.97%,5.90%,28.20%,68.10%,19.80%,22.77%,-2.97%,94.10%,71.80%,31.90%
9/19/1995,582.78,584.24,580.75,584.2,57995312,0,9/19/1995,584.2,36029804750,1278229600,2076246800,-798017200,3540982250,24098834200,22395453050,1703381150,28918046050,28012682100,905363950,7111758700,8016976600,-905217900,3.55%,5.76%,-2.21%,100.00%,100.00%,77.30%,9.83%,66.89%,62.16%,4.73%,2.00%,1.00%,37.30%,80.26%,77.75%,2.51%,3.90%,28.20%,64.20%,19.74%,22.25%,-2.51%,96.10%,71.80%,35.80%
9/12/1995,573.91,576.51,573.11,576.51,53834376,0,9/12/1995,576.51,46973458290,2156003273,3586756965,-1430753693,5436201045,28475558430,26782348560,1693209870,36067762748,35805306570,262456177.5,10905695543,11168151720,-262456177.5,4.59%,7.64%,-3.05%,98.00%,99.00%,65.00%,11.57%,60.62%,57.02%,3.60%,0.00%,0.00%,29.60%,76.78%,76.22%,0.56%,0.00%,14.60%,41.90%,23.22%,23.78%,-0.56%,100.00%,85.40%,58.10%
9/5/1995,563.86,569.2,563.84,569.17,51979688,0,9/5/1995,569.17,42326753928,1851083133,3193612870,-1342529738,4942103110,26430831875,24239242790,2191589085,33224018118,32374958770,849059347.5,9102593518,9951652865,-849059347.5,4.37%,7.55%,-3.17%,98.00%,99.00%,63.80%,11.68%,62.44%,57.27%,5.18%,0.00%,0.00%,41.20%,78.49%,76.49%,2.01%,0.00%,25.20%,58.50%,21.51%,23.51%,-2.01%,100.00%,74.80%,41.50%
8/29/1995,559.07,560.01,555.71,560,48639064,0,8/29/1995,560,39471180000,1667960000,2920400000,-1252440000,4316200000,25167520000,22129240000,3038280000,31151820000,29365840000,1785980000,8319500000,10105340000,-1785840000,4.23%,7.40%,-3.17%,98.00%,99.00%,63.50%,10.94%,63.76%,56.06%,7.70%,3.90%,3.90%,53.10%,78.92%,74.40%,4.52%,23.50%,42.70%,77.30%,21.08%,25.60%,-4.52%,76.50%,57.30%,22.70%
8/22/1995,558.29,559.52,555.87,559.52,45451564,0,8/22/1995,559.52,38183882880,2029379040,3550993680,-1521614640,3965877760,24439134200,21158808320,3280325880,30434251120,28675679760,1758571360,7749631760,9508203120,-1758571360,5.31%,9.30%,-3.98%,90.20%,95.10%,59.20%,10.39%,64.00%,55.41%,8.59%,11.80%,8.70%,56.90%,79.70%,75.10%,4.61%,25.50%,43.70%,77.70%,20.30%,24.90%,-4.61%,74.50%,56.30%,22.30%
8/15/1995,559.74,559.98,555.22,558.57,51573436,0,8/15/1995,558.57,39282692033,1879867335,3546221288,-1666353953,4335061770,24818102955,21322292610,3495810345,31033032060,29203575668,1829456393,8249659973,10079116365,-1829456393,4.79%,9.03%,-4.24%,88.20%,94.20%,57.30%,11.04%,63.18%,54.28%,8.90%,11.80%,10.70%,58.10%,79.00%,74.34%,4.66%,25.50%,44.70%,78.10%,21.00%,25.66%,-4.66%,74.50%,55.30%,21.90%
8/8/1995,560.03,561.52,558.31,560.39,47826564,0,8/8/1995,560.39,39562553318,1824069450,3453823668,-1629754218,4521927008,25153525443,21932263625,3221261818,31499661998,29908014300,1591647698,8063031418,9654539018,-1591507600,4.61%,8.73%,-4.12%,90.20%,95.10%,58.10%,11.43%,63.58%,55.44%,8.14%,7.80%,8.70%,55.00%,79.62%,75.60%,4.02%,15.70%,39.80%,74.60%,20.38%,24.40%,-4.02%,84.30%,60.20%,25.40%
8/1/1995,562.06,562.11,556.67,559.64,51907812,0,8/1/1995,559.64,39064690830,1965455680,3455357270,-1489901590,4195481170,24983029150,21839251450,3143777700,31143966000,29490229800,1653736200,7920584920,9574461030,-1653876110,5.03%,8.85%,-3.81%,92.20%,96.10%,59.60%,10.74%,63.95%,55.91%,8.05%,5.90%,8.70%,54.60%,79.72%,75.49%,4.23%,15.70%,41.70%,75.80%,20.28%,24.51%,-4.23%,84.30%,58.30%,24.20%
7/25/1995,556.79,561.75,556.34,561.1,58312500,0,7/25/1995,561.1,38473504800,1953189100,3058135275,-1104946175,3996855575,24452176900,21874483500,2577693400,30402221575,28929474350,1472747225,8071283225,9544170725,-1472887500,5.08%,7.95%,-2.87%,100.00%,100.00%,67.30%,10.39%,63.56%,56.86%,6.70%,0.00%,3.90%,49.20%,79.02%,75.19%,3.83%,11.80%,39.80%,73.10%,20.98%,24.81%,-3.83%,88.20%,60.20%,26.90%
7/18/1995,562.57,562.6,556.86,558.46,58160936,0,7/18/1995,558.46,40761995400,2089896935,3619937720,-1530040785,5122613965,25135028065,22201018840,2934009225,32347678580,30943710140,1403968440,8414316820,9818285260,-1403968440,5.13%,8.88%,-3.75%,98.00%,99.00%,60.40%,12.57%,61.66%,54.46%,7.20%,0.00%,6.80%,51.50%,79.36%,75.91%,3.44%,5.90%,37.90%,71.90%,20.64%,24.09%,-3.44%,94.10%,62.10%,28.10%
7/11/1995,557.17,557.17,553.8,554.78,58870312,0,7/11/1995,554.78,39680362110,1908443200,3732698535,-1824255335,4316049705,24889372530,21755559005,3133813525,31113865435,29804307245,1309558190,8566496675,9876054865,-1309558190,4.81%,9.41%,-4.60%,94.10%,95.10%,55.40%,10.88%,62.72%,54.83%,7.90%,0.00%,8.70%,53.80%,78.41%,75.11%,3.30%,3.90%,37.90%,71.20%,21.59%,24.89%,-3.30%,96.10%,62.10%,28.80%
7/3/1995,544.79,547.1,543.87,543.87,18421876,0,7/3/1995,543.87,36277624643,1653500768,3577032990,-1923532223,3716263710,23698047510,20610769455,3087278055,29067811988,27904066155,1163745833,7209812655,8373558488,-1163745833,4.56%,9.86%,-5.30%,90.20%,92.20%,51.90%,10.24%,65.32%,56.81%,8.51%,0.00%,9.70%,56.20%,80.13%,76.92%,3.21%,2.00%,37.90%,70.00%,19.87%,23.08%,-3.21%,98.00%,62.10%,30.00%
6/27/1995,544.11,547.07,542.19,542.43,54210936,0,6/27/1995,542.43,37084040595,1727910765,3969638348,-2241727583,3857084123,24094876208,19910842403,4184033805,29679735488,27737429265,1942306223,7404305108,9346611330,-1942306223,4.66%,10.70%,-6.04%,84.30%,88.30%,48.80%,10.40%,64.97%,53.69%,11.28%,5.90%,26.20%,66.90%,80.03%,74.80%,5.24%,15.70%,48.50%,79.60%,19.97%,25.20%,-5.24%,84.30%,51.50%,20.40%
6/20/1995,545.24,545.44,543.43,544.98,59745312,0,6/20/1995,544.98,35500814670,1407002115,4111465365,-2704463250,3654363390,23341220910,18408879420,4932341490,28402450170,26174708175,2227741995,7098228255,9326106495,-2227878240,3.96%,11.58%,-7.62%,60.80%,73.80%,41.50%,10.29%,65.75%,51.85%,13.89%,27.50%,48.50%,78.10%,80.01%,73.73%,6.28%,43.10%,65.00%,86.20%,19.99%,26.27%,-6.28%,56.90%,35.00%,13.80%
6/13/1995,531,536.23,531,536.05,53071876,0,6/13/1995,536.05,45294214813,1592470538,6212149438,-4619678900,6198614175,27123191913,20739372463,6383819450,34914276625,33150002063,1764274563,10379938188,12144212750,-1764274563,3.52%,13.72%,-10.20%,39.20%,49.50%,24.20%,13.69%,59.88%,45.79%,14.09%,31.40%,53.40%,80.40%,77.08%,73.19%,3.90%,5.90%,42.70%,73.80%,22.92%,26.81%,-3.90%,94.10%,57.30%,26.20%
6/6/1995,535.6,537.09,535.14,535.55,53201564,0,6/6/1995,535.55,42918173675,1434470675,5933492338,-4499021663,5983298488,25779368688,19720423763,6058944925,33197137850,31637214588,1559923263,9721169713,11281092975,-1559923263,3.34%,13.83%,-10.48%,39.20%,45.60%,21.50%,13.94%,60.07%,45.95%,14.12%,31.40%,54.40%,80.80%,77.35%,73.72%,3.63%,2.00%,41.70%,72.30%,22.65%,26.29%,-3.63%,98.00%,58.30%,27.70%
5/30/1995,523.67,525.58,521.39,523.58,44221876,0,5/30/1995,523.58,38269378465,1376230030,5223364975,-3847134945,5150194670,22907541265,17204838800,5702702465,29433835070,27578398445,1855436625,8835412500,10690980020,-1855567520,3.60%,13.65%,-10.05%,41.20%,49.50%,25.40%,13.46%,59.86%,44.96%,14.90%,33.30%,56.30%,82.70%,76.91%,72.06%,4.85%,9.80%,47.60%,78.50%,23.09%,27.94%,-4.85%,90.20%,52.40%,21.50%
5/23/1995,523.65,528.59,523.65,528.59,56670312,0,5/23/1995,528.59,38417921200,1693470213,4865670950,-3172200738,5209122303,23400150710,17883917618,5516233093,30302743225,27958710870,2344032355,8115177975,10459210330,-2344032355,4.41%,12.67%,-8.26%,52.90%,62.10%,35.80%,13.56%,60.91%,46.55%,14.36%,31.40%,56.30%,81.90%,78.88%,72.78%,6.10%,33.30%,64.10%,85.40%,21.12%,27.22%,-6.10%,66.70%,35.90%,14.60%
5/16/1995,527.73,529.08,526.45,528.19,57215624,0,5/16/1995,528.19,40714205675,1737745100,4098754400,-2361009300,6824346848,24060903165,19367406825,4693496340,32622995113,30290508073,2332487040,8091210563,10423697603,-2332487040,4.27%,10.07%,-5.80%,86.30%,89.30%,49.20%,16.76%,59.10%,47.57%,11.53%,7.80%,34.00%,68.50%,80.13%,74.40%,5.73%,19.60%,56.30%,81.90%,19.87%,25.60%,-5.73%,80.40%,43.70%,18.10%
5/9/1995,523.96,525.99,521.79,523.56,56453124,0,5/9/1995,523.56,39167523600,1577617170,4080364860,-2502747690,6252877080,23532320430,18517400970,5014919460,31362814680,28850773800,2512040880,7804708920,10316749800,-2512040880,4.03%,10.42%,-6.39%,84.30%,88.30%,48.10%,15.96%,60.08%,47.28%,12.80%,15.70%,42.70%,73.10%,80.07%,73.66%,6.41%,35.30%,67.00%,86.90%,19.93%,26.34%,-6.41%,64.70%,33.00%,13.10%
5/2/1995,514.26,515.18,513.03,514.86,47275000,0,5/2/1995,514.86,35818295340,1686681360,3760151295,-2073469935,5001993615,21930204270,17420802960,4509401310,28618879245,26182947870,2435931375,7199416095,9635347470,-2435931375,4.71%,10.50%,-5.79%,88.20%,90.30%,49.60%,13.96%,61.23%,48.64%,12.59%,7.80%,36.90%,70.00%,79.90%,73.10%,6.80%,45.10%,71.80%,88.80%,20.10%,26.90%,-6.80%,54.90%,28.20%,11.20%
4/25/1995,512.85,513.54,511.32,512.1,54967188,0,4/25/1995,512.1,35321969475,1500324975,3903354225,-2403029250,4499694675,22099675500,17129104875,4970570625,28099695150,25532153775,2567541375,7222146300,9789815700,-2567669400,4.25%,11.05%,-6.80%,84.30%,87.40%,46.90%,12.74%,62.57%,48.49%,14.07%,23.50%,55.30%,80.00%,79.55%,72.28%,7.27%,58.80%,79.60%,91.90%,20.45%,27.72%,-7.27%,41.20%,20.40%,8.10%
4/18/1995,506.43,507.65,504.12,505.37,53856248,0,4/18/1995,505.37,36436545288,1271510920,3747571235,-2476060315,5652058080,22278604738,17159585665,5119019073,29202173738,26559214980,2642958758,7234371550,9877330308,-2642958758,3.49%,10.29%,-6.80%,86.30%,88.30%,47.30%,15.51%,61.14%,47.09%,14.05%,21.60%,55.30%,79.60%,80.15%,72.89%,7.25%,58.80%,79.60%,91.50%,19.85%,27.11%,-7.25%,41.20%,20.40%,8.50%
4/11/1995,507.24,508.85,505.29,505.53,48540624,0,4/11/1995,505.53,35262486855,1357727198,3325755488,-1968028290,5398428488,21623666603,17113580708,4510085895,28379948670,25837764683,2542183988,6882538185,9424722173,-2542183988,3.85%,9.43%,-5.58%,90.20%,91.30%,50.40%,15.31%,61.32%,48.53%,12.79%,11.80%,44.70%,72.70%,80.48%,73.27%,7.21%,58.80%,79.60%,91.20%,19.52%,26.73%,-7.21%,41.20%,20.40%,8.80%
4/4/1995,501.85,505.26,501.85,505.24,51653124,0,4/4/1995,505.24,34121257090,1881387450,3112909950,-1231522500,5165068520,20695388260,16875142310,3820245950,27741844230,25153247090,2588597140,6379412860,8968010000,-2588597140,5.51%,9.12%,-3.61%,100.00%,100.00%,61.20%,15.14%,60.65%,49.46%,11.20%,3.90%,35.90%,66.20%,81.30%,73.72%,7.59%,62.70%,81.60%,92.70%,18.70%,26.28%,-7.59%,37.30%,18.40%,7.30%
3/28/1995,503.19,503.91,501.83,503.9,50056248,0,3/28/1995,503.9,32876829525,1490788150,2907251050,-1416462900,4325099675,20465268625,16694584925,3770683700,26281282425,23927061625,2354220800,6595673075,8949893875,-2354220800,4.53%,8.84%,-4.31%,98.00%,98.10%,56.90%,13.16%,62.25%,50.78%,11.47%,3.90%,37.90%,68.10%,79.94%,72.78%,7.16%,58.80%,79.60%,90.40%,20.06%,27.22%,-7.16%,41.20%,20.40%,9.60%
3/21/1995,496.15,499.19,494.04,495.07,57360936,0,3/21/1995,495.07,30887293533,1531994115,2705310015,-1173315900,3300136620,19977683478,15829120645,4148562833,24809814213,21834567280,2975246933,6077479320,9052726253,-2975246933,4.96%,8.76%,-3.80%,100.00%,100.00%,60.00%,10.68%,64.68%,51.25%,13.43%,11.80%,52.40%,76.50%,80.32%,70.69%,9.63%,86.30%,93.20%,97.30%,19.68%,29.31%,-9.63%,13.70%,6.80%,2.70%
3/14/1995,490.05,493.69,490.05,492.89,54087500,0,3/14/1995,492.89,30625596928,1997559948,3458239463,-1460679515,472435065,20952014565,16940998968,4011015598,23422009578,20871673495,2550336083,7203587350,9753923433,-2550336083,6.52%,11.29%,-4.77%,100.00%,98.10%,54.60%,1.54%,68.41%,55.32%,13.10%,9.80%,49.50%,75.00%,76.48%,68.15%,8.33%,76.50%,88.30%,95.00%,23.52%,31.85%,-8.33%,23.50%,11.70%,5.00%
3/7/1995,485.63,485.63,479.7,482.12,55554688,0,3/7/1995,482.12,28198114030,1451783850,3392437380,-1940653530,487784910,19719792770,14723824270,4995968500,21659361530,18604046560,3055314970,6538752500,9594067470,-3055314970,5.15%,12.03%,-6.88%,96.10%,93.20%,46.50%,1.73%,69.93%,52.22%,17.72%,31.40%,66.00%,86.50%,76.81%,65.98%,10.84%,100.00%,100.00%,100.00%,23.19%,34.02%,-10.84%,0.00%,0.00%,0.00%
2/28/1995,483.81,487.44,483.77,487.39,49565624,0,2/28/1995,487.39,27552522243,1666995648,3705138780,-2038143133,473986775,19232531248,14674459968,4558071280,21373513670,18853585523,2519928148,6179008573,8698936720,-2519928148,6.05%,13.45%,-7.40%,90.20%,88.30%,43.80%,1.72%,69.80%,53.26%,16.54%,27.50%,64.10%,85.40%,77.57%,68.43%,9.15%,86.30%,93.20%,96.50%,22.43%,31.57%,-9.15%,13.70%,6.80%,3.50%
2/21/1995,481.95,483.26,481.94,482.72,48139064,0,2/21/1995,482.72,26992254240,1457693720,3923668840,-2465975120,611726920,19285870800,14111836480,5174034320,21355291440,18647232240,2708059200,5636962800,8345022000,-2708059200,5.40%,14.54%,-9.14%,70.60%,59.20%,29.20%,2.27%,71.45%,52.28%,19.17%,51.00%,75.70%,90.40%,79.12%,69.08%,10.03%,92.20%,96.10%,98.10%,20.88%,30.92%,-10.03%,7.80%,3.90%,1.90%
2/14/1995,481.65,482.94,480.89,482.55,46987500,0,2/14/1995,482.55,26567755350,1507968750,4161631838,-2653663088,575078962.5,18994495013,13508384063,5486110950,21077542725,18245094863,2832447863,5490212625,8322660488,-2832447863,5.68%,15.66%,-9.99%,68.60%,55.30%,26.50%,2.16%,71.49%,50.85%,20.65%,64.70%,82.50%,93.10%,79.34%,68.67%,10.66%,98.00%,99.00%,99.20%,20.66%,31.33%,-10.66%,2.00%,1.00%,0.80%
